 100.0 100.0
 100.0 34.81624758220503
 100.0 27.659574468085108
 100.0 23.500967117988395
 100.0 20.406189555125724
 100.0 17.60154738878143
 100.0 15.377176015473887
 100.0 12.76595744680851
 100.0 10.638297872340425
 100.0 9.961315280464216
 100.0 8.994197292069632
 100.0 8.413926499032883
 100.0 7.7369439071566735
 100.0 6.963249516441006
 99.92 6.576402321083172
 98.4 6.189555125725338
 97.2 5.705996131528046
 96.88 5.1257253384912955
 96.8 4.932301740812379
 96.8 4.835589941972921
 96.72 4.6421663442940035
 96.4 4.545454545454546
 96.16 4.448742746615087
 96.16 4.25531914893617
 96.08 3.8684719535783367
 96.08 3.771760154738878
 96.08 3.5783365570599615
 96.0 3.481624758220503
 96.0 3.1914893617021276
 95.84 3.094777562862669
 95.76 2.998065764023211
 95.68 2.611218568665377
 95.6 2.4177949709864603
 95.6 2.3210831721470018
 95.52 2.127659574468085
 95.52 2.0309477756286265
 95.36 2.0309477756286265
 95.2 2.0309477756286265
 95.04 1.9342359767891684
 95.04 1.644100580270793
 94.96 1.644100580270793
 94.96 1.5473887814313345
 94.88 1.4506769825918762
 94.8 1.3539651837524178
 94.64 1.3539651837524178
 94.48 1.1605415860735009
 94.48 1.1605415860735009
 94.32 1.0638297872340425
 94.32 1.0638297872340425
 93.92 1.0638297872340425
 93.84 0.9671179883945842
 93.68 0.7736943907156673
 93.6 0.7736943907156673
 93.44 0.5802707930367504
 93.36 0.4835589941972921
 93.28 0.4835589941972921
 92.96 0.4835589941972921
 92.64 0.4835589941972921
 92.32 0.38684719535783363
 92.0 0.38684719535783363
 91.52 0.38684719535783363
 91.28 0.38684719535783363
 90.88 0.38684719535783363
 90.24 0.38684719535783363
 89.92 0.38684719535783363
 89.76 0.2901353965183752
 89.36 0.19342359767891681
 89.12 0.19342359767891681
 86.88 0.19342359767891681
 86.56 0.19342359767891681
 86.16 0.19342359767891681
 85.6 0.09671179883945841
 84.96 0.09671179883945841
 84.64 0.09671179883945841
 83.36 0.09671179883945841
 82.0 0.09671179883945841
 80.16 0.09671179883945841
 79.52 0.09671179883945841
 78.56 0.09671179883945841
 77.04 0.09671179883945841
 76.16 0.09671179883945841
 74.56 0.09671179883945841
 72.72 0.09671179883945841
 70.72 0.09671179883945841
 68.08 0.09671179883945841
 65.68 0.09671179883945841
 62.56 0.09671179883945841
 60.88 0.09671179883945841
 59.44 0.09671179883945841
 56.88 0.09671179883945841
 55.36 0.09671179883945841
 53.12 0.09671179883945841
 49.36 0.0
 44.16 0.0
 40.24 0.0
 36.08 0.0
 32.56 0.0
 27.92 0.0
 16.64 0.0
 10.8 0.0
 0.0 0.0
